file,predicted_mu_b
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0005.cif,2.332995736952739
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0006.cif,2.4578561509988743
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0007.cif,2.3257026862174843
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0008.cif,2.475599838838573
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0009.cif,2.3711423121672386
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0010.cif,2.365627961312453
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0011.cif,2.4698805450816894
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0012.cif,2.2427148478078007
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0013.cif,2.424789612414451
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0014.cif,2.726095411305595
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0015.cif,1.943978177757622
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0016.cif,2.283010111780997
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0017.cif,2.7879969350164613
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0018.cif,2.3257092793731005
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0019.cif,2.8964447354421807
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0020.cif,2.0364221555810884
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0021.cif,1.1909381952542795
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0022.cif,3.11414878516453
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0023.cif,2.5140580433851665
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0024.cif,1.7660150864804243
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0025.cif,2.411974340416065
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0026.cif,2.7906522512742087
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0027.cif,3.0743999195011296
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0028.cif,2.0112061782323916
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0029.cif,2.775984061126731
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0030.cif,2.3147545340322604
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0031.cif,2.3873313252382697
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0032.cif,2.1266313718037355
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0033.cif,2.1066435302404973
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0034.cif,2.285946890719689
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0035.cif,2.3715510052218125
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0036.cif,2.248592098873733
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0037.cif,2.4924274602198606
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0038.cif,2.0370379493634463
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0039.cif,2.7575209173410484
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0040.cif,2.4485216252862356
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0041.cif,1.7022550098235842
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0042.cif,2.3937454182078883
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0043.cif,1.6972868044667377
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0044.cif,2.737376628062896
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0045.cif,2.0480521445618183
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0046.cif,2.04948809456633
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0047.cif,2.3714086524564326
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0048.cif,2.4994209038625965
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0049.cif,2.4225474500559803
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0050.cif,2.394250710144512
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0051.cif,1.6138181110463468
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0052.cif,2.3860528357306263
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0053.cif,2.4012798723771813
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0054.cif,2.514765216832258
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0055.cif,1.9810771076933538
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0056.cif,2.763047033961997
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0057.cif,2.395717200476409
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0058.cif,2.246699437764838
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_059_0059.cif,1.7510830253397345
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0001.cif,2.3434062620012566
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0002.cif,2.377268459148582
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0003.cif,1.809091236761095
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0004.cif,2.286417220500434
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0005.cif,2.332995736952739
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0006.cif,2.4578561509988743
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0007.cif,2.3257026862174843
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0008.cif,2.475599838838573
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0009.cif,2.3711423121672386
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0010.cif,2.365627961312453
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0011.cif,2.4698805450816894
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0012.cif,2.2427148478078007
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0013.cif,2.424789612414451
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0014.cif,2.726095411305595
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0015.cif,1.943978177757622
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0016.cif,2.283010111780997
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0017.cif,2.7879969350164613
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0018.cif,2.3257092793731005
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0019.cif,2.8964447354421807
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0020.cif,2.0364221555810884
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0021.cif,1.1909381952542795
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0022.cif,3.11414878516453
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0023.cif,2.5140580433851665
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0024.cif,1.7660150864804243
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0025.cif,2.411974340416065
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0026.cif,2.7906522512742087
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0027.cif,3.0743999195011296
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0028.cif,2.0112061782323916
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0029.cif,2.775984061126731
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0030.cif,2.3147545340322604
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0031.cif,2.3873313252382697
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0032.cif,2.1266313718037355
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0033.cif,2.1066435302404973
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0034.cif,2.285946890719689
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0035.cif,2.3715510052218125
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0036.cif,2.248592098873733
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0037.cif,2.4924274602198606
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0038.cif,2.0370379493634463
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0039.cif,2.7575209173410484
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0040.cif,2.4485216252862356
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0041.cif,1.7022550098235842
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0042.cif,2.3937454182078883
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0043.cif,1.6972868044667377
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0044.cif,2.737376628062896
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0045.cif,2.0480521445618183
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0046.cif,2.04948809456633
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0047.cif,2.3714086524564326
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0048.cif,2.4994209038625965
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0049.cif,2.4225474500559803
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0050.cif,2.394250710144512
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0051.cif,1.6138181110463468
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0052.cif,2.3860528357306263
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0053.cif,2.4012798723771813
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0054.cif,2.514765216832258
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0055.cif,1.9810771076933538
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0056.cif,2.763047033961997
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0057.cif,2.395717200476409
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0058.cif,2.246699437764838
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0059.cif,1.7510830253397345
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_060_0060.cif,2.2960821612279996
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0001.cif,2.3434062620012566
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0002.cif,2.377268459148582
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0003.cif,1.809091236761095
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0004.cif,2.286417220500434
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0005.cif,2.332995736952739
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0006.cif,2.4578561509988743
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0007.cif,2.3257026862174843
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0008.cif,2.475599838838573
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0009.cif,2.3711423121672386
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0010.cif,2.365627961312453
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0011.cif,2.4698805450816894
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0012.cif,2.2427148478078007
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0013.cif,2.424789612414451
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0014.cif,2.726095411305595
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0015.cif,1.943978177757622
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0016.cif,2.283010111780997
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0017.cif,2.7879969350164613
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0018.cif,2.3257092793731005
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0019.cif,2.8964447354421807
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0020.cif,2.0364221555810884
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0021.cif,1.1909381952542795
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0022.cif,3.11414878516453
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0023.cif,2.5140580433851665
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0024.cif,1.7660150864804243
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0025.cif,2.411974340416065
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0026.cif,2.7906522512742087
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0027.cif,3.0743999195011296
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0028.cif,2.0112061782323916
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0029.cif,2.775984061126731
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0030.cif,2.3147545340322604
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0031.cif,2.3873313252382697
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0032.cif,2.1266313718037355
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0033.cif,2.1066435302404973
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0034.cif,2.285946890719689
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0035.cif,2.3715510052218125
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0036.cif,2.248592098873733
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0037.cif,2.4924274602198606
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0038.cif,2.0370379493634463
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0039.cif,2.7575209173410484
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0040.cif,2.4485216252862356
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0041.cif,1.7022550098235842
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0042.cif,2.3937454182078883
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0043.cif,1.6972868044667377
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0044.cif,2.737376628062896
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0045.cif,2.0480521445618183
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0046.cif,2.04948809456633
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0047.cif,2.3714086524564326
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0048.cif,2.4994209038625965
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0049.cif,2.4225474500559803
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0050.cif,2.394250710144512
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0051.cif,1.6138181110463468
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0052.cif,2.3860528357306263
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0053.cif,2.4012798723771813
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0054.cif,2.514765216832258
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0055.cif,1.9810771076933538
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0056.cif,2.763047033961997
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0057.cif,2.395717200476409
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0058.cif,2.246699437764838
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0059.cif,1.7510830253397345
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0060.cif,2.2960821612279996
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_061_0061.cif,2.581554381312909
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0001.cif,2.3434062620012566
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0002.cif,2.377268459148582
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0003.cif,1.809091236761095
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0004.cif,2.286417220500434
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0005.cif,2.332995736952739
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0006.cif,2.4578561509988743
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0007.cif,2.3257026862174843
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0008.cif,2.475599838838573
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0009.cif,2.3711423121672386
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0010.cif,2.365627961312453
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0011.cif,2.4698805450816894
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0012.cif,2.2427148478078007
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0013.cif,2.424789612414451
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0014.cif,2.726095411305595
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0015.cif,1.943978177757622
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0016.cif,2.283010111780997
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0017.cif,2.7879969350164613
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0018.cif,2.3257092793731005
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0019.cif,2.8964447354421807
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0020.cif,2.0364221555810884
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0021.cif,1.1909381952542795
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0022.cif,3.11414878516453
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0023.cif,2.5140580433851665
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0024.cif,1.7660150864804243
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0025.cif,2.411974340416065
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0026.cif,2.7906522512742087
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0027.cif,3.0743999195011296
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0028.cif,2.0112061782323916
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0029.cif,2.775984061126731
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0030.cif,2.3147545340322604
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0031.cif,2.3873313252382697
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0032.cif,2.1266313718037355
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0033.cif,2.1066435302404973
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0034.cif,2.285946890719689
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0035.cif,2.3715510052218125
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0036.cif,2.248592098873733
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0037.cif,2.4924274602198606
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0038.cif,2.0370379493634463
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0039.cif,2.7575209173410484
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0040.cif,2.4485216252862356
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0041.cif,1.7022550098235842
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0042.cif,2.3937454182078883
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0043.cif,1.6972868044667377
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0044.cif,2.737376628062896
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0045.cif,2.0480521445618183
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0046.cif,2.04948809456633
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0047.cif,2.3714086524564326
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0048.cif,2.4994209038625965
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0049.cif,2.4225474500559803
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0050.cif,2.394250710144512
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0051.cif,1.6138181110463468
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0052.cif,2.3860528357306263
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0053.cif,2.4012798723771813
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0054.cif,2.514765216832258
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0055.cif,1.9810771076933538
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0056.cif,2.763047033961997
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0057.cif,2.395717200476409
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0058.cif,2.246699437764838
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0059.cif,1.7510830253397345
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0060.cif,2.2960821612279996
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0061.cif,2.581554381312909
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM2_062_0062.cif,2.3949194269366076
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM3_001_0001.cif,2.790739029217192
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM3_001_0002.cif,2.408380970746596
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM3_001_0003.cif,2.4220358663981365
Con_CDVAE\outputs\processed_20250918_062105\cif_all\eval_gen_partial_FM3_001_0004.cif,2.4975130901211666
