file,predicted_mu_b
heusler_Co2MnSi__2.cif,4.651027473333332
heusler_Co2MnSi__3.cif,4.651027473333332
heusler_Co2MnSi__4.cif,4.651027473333332
heusler_Co2MnSi__5.cif,4.651027473333332
heusler_Co2MnSi__6.cif,4.651027473333332
heusler_Co2MnSi__7.cif,4.651027473333332
heusler_Co2MnSi__8.cif,4.651027473333332
heusler_Co2MnSi__9.cif,4.651027473333332
heusler_Co2MnSn__1.cif,5.027672936666641
heusler_Co2MnSn__2.cif,5.027672936666641
heusler_Co2MnSn__3.cif,5.027672936666641
heusler_Co2MnSn__4.cif,5.027672936666641
heusler_Co2MnSn__5.cif,5.027672936666641
heusler_Co2MnSn__6.cif,5.027672936666641
heusler_Co2MnSn__7.cif,5.027672936666641
heusler_Co2MnSn__8.cif,5.027672936666641
heusler_Co2MnSn__9.cif,5.027672936666641
heusler_Co2NiAl__1.cif,3.0405087200000027
heusler_Co2NiAl__2.cif,3.0405087200000027
heusler_Co2NiAl__3.cif,3.0405087200000027
heusler_Co2NiAl__4.cif,3.0405087200000027
heusler_Co2NiAl__5.cif,3.0405087200000027
heusler_Co2NiAl__6.cif,3.0405087200000027
heusler_Co2NiAl__7.cif,3.0405087200000027
heusler_Co2NiAl__8.cif,3.0405087200000027
heusler_Co2NiAl__9.cif,3.0405087200000027
heusler_Co2NiGa__1.cif,2.836515959999983
heusler_Co2NiGa__2.cif,2.836515959999983
heusler_Co2NiGa__3.cif,2.836515959999983
heusler_Co2NiGa__4.cif,2.836515959999983
heusler_Co2NiGa__5.cif,2.836515959999983
heusler_Co2NiGa__6.cif,2.836515959999983
heusler_Co2NiGa__7.cif,2.836515959999983
heusler_Co2NiGa__8.cif,2.3817814533333235
heusler_Co2NiGa__9.cif,2.836515959999983
heusler_Co2NiGe__1.cif,2.44212341333333
heusler_Co2NiGe__2.cif,2.44212341333333
heusler_Co2NiGe__3.cif,2.44212341333333
heusler_Co2NiGe__4.cif,2.44212341333333
heusler_Co2NiGe__5.cif,2.44212341333333
heusler_Co2NiGe__6.cif,2.44212341333333
heusler_Co2NiGe__7.cif,2.44212341333333
heusler_Co2NiGe__8.cif,2.44212341333333
heusler_Co2NiGe__9.cif,2.44212341333333
heusler_Co2NiSb__1.cif,1.598939256666677
heusler_Co2NiSb__2.cif,1.598939256666677
heusler_Co2NiSb__3.cif,1.598939256666677
heusler_Co2NiSb__4.cif,1.598939256666677
heusler_Co2NiSb__5.cif,1.598939256666677
heusler_Co2NiSb__6.cif,1.598939256666677
heusler_Co2NiSb__7.cif,1.598939256666677
heusler_Co2NiSb__8.cif,1.598939256666677
heusler_Co2NiSb__9.cif,1.598939256666677
heusler_Co2NiSi__1.cif,2.1816168833333327
heusler_Co2NiSi__2.cif,2.1816168833333327
heusler_Co2NiSi__3.cif,2.1816168833333327
heusler_Co2NiSi__4.cif,2.1816168833333327
heusler_Co2NiSi__5.cif,2.1816168833333327
heusler_Co2NiSi__6.cif,2.1816168833333327
heusler_Co2NiSi__7.cif,2.1816168833333327
heusler_Co2NiSi__8.cif,2.1816168833333327
heusler_Co2NiSi__9.cif,2.1816168833333327
heusler_Co2NiSn__1.cif,2.369809295714288
heusler_Co2NiSn__2.cif,2.369809295714288
heusler_Co2NiSn__3.cif,2.369809295714288
heusler_Co2NiSn__4.cif,2.369809295714288
heusler_Co2NiSn__5.cif,2.369809295714288
heusler_Co2NiSn__6.cif,2.369809295714288
heusler_Co2NiSn__7.cif,2.369809295714288
heusler_Co2NiSn__8.cif,2.369809295714288
heusler_Co2NiSn__9.cif,2.369809295714288
heusler_Co2TiAl__1.cif,1.0293984499999995
heusler_Co2TiAl__2.cif,1.0293984499999995
heusler_Co2TiAl__3.cif,1.0293984499999995
heusler_Co2TiAl__4.cif,1.0293984499999995
heusler_Co2TiAl__5.cif,1.0293984499999995
heusler_Co2TiAl__7.cif,1.0293984499999995
heusler_Co2TiAl__8.cif,1.0293984499999995
heusler_Co2TiAl__9.cif,1.0293984499999995
heusler_Co2TiGa__1.cif,1.0733687966666614
heusler_Co2TiGa__2.cif,1.0733687966666614
heusler_Co2TiGa__3.cif,1.0733687966666614
